sol_id,power,kill_count
1,1,1
2,1,0
6,1,0
8,1,0
9,1,0
12,1,0
13,1,0
14,1,0
18,1,0
20,1,0
21,1,0
23,1,1
26,1,0
27,1,1
28,1,1
29,1,1
30,1,0
31,1,0
33,1,0
35,1,0
36,1,0
37,1,0
38,1,1
40,1,0
45,1,0
47,1,0
48,1,0
50,1,0
51,1,0
52,1,0
54,1,0
58,1,0
59,1,0
62,1,0
63,1,0
65,1,0
66,1,0
70,1,0
79,1,0
84,1,0
85,1,0
87,1,0
89,1,0
90,1,0
92,1,0
93,1,0
95,1,0
96,1,0
98,1,0
99,1,0
